cr_id,filename,page_num,page_classification,dropbox_path,doccloud_url
1049138,CPD 0003697.pdf,6,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20050817-cpd-0003697pdf
1049138,CPD 0003697.pdf,7,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20050817-cpd-0003697pdf
1049138,CPD 0003697.pdf,8,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20050817-cpd-0003697pdf
1049138,CPD 0003697.pdf,9,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20050817-cpd-0003697pdf
1049138,CPD 0003697.pdf,10,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20050817-cpd-0003697pdf
1049139,CPD 0003719.pdf,2,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20037996-cpd-0003719pdf
1049139,CPD 0003719.pdf,4,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20037996-cpd-0003719pdf
1049139,CPD 0003719.pdf,5,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20037996-cpd-0003719pdf
1049140,CPD 0003729.pdf,2,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20051370-cpd-0003729pdf
1049140,CPD 0003729.pdf,3,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20051370-cpd-0003729pdf
1049140,CPD 0003729.pdf,4,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20051370-cpd-0003729pdf
1049140,CPD 0003729.pdf,5,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20051370-cpd-0003729pdf
1049141,CPD 0003743.pdf,3,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20039025-cpd-0003743pdf
1049141,CPD 0003743.pdf,4,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20039025-cpd-0003743pdf
1049141,CPD 0003743.pdf,5,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20039025-cpd-0003743pdf
1049143,CPD 0018153.pdf,2,ARREST Report,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20029596-cpd-0018153pdf
1049143,CPD 0018153.pdf,3,ARREST Report,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20029596-cpd-0018153pdf
1049143,CPD 0018153.pdf,4,ARREST Report,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20029596-cpd-0018153pdf
1049143,CPD 0018153.pdf,5,ARREST Report,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20029596-cpd-0018153pdf
1049144,CPD 0018163.pdf,2,ARREST Report,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20048230-cpd-0018163pdf
1049144,CPD 0018163.pdf,3,ARREST Report,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20048230-cpd-0018163pdf
1049144,CPD 0018163.pdf,4,ARREST Report,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20048230-cpd-0018163pdf
1049144,CPD 0018163.pdf,5,ARREST Report,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20048230-cpd-0018163pdf
1049148,CPD 0018188.pdf,3,ARREST Report,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20049634-cpd-0018188pdf
1049148,CPD 0018188.pdf,4,ARREST Report,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20049634-cpd-0018188pdf
1049148,CPD 0018188.pdf,5,ARREST Report,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20049634-cpd-0018188pdf
1049155,CPD 0003887.pdf,1,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20037798-cpd-0003887pdf
1049155,CPD 0003887.pdf,2,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20037798-cpd-0003887pdf
1049161,CPD 0004094.pdf,2,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20050888-cpd-0004094pdf
1049161,CPD 0004094.pdf,3,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20050888-cpd-0004094pdf
1049161,CPD 0004094.pdf,4,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20050888-cpd-0004094pdf
1049173,CPD 0004220.pdf,3,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20051250-cpd-0004220pdf
1049173,CPD 0004220.pdf,4,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20051250-cpd-0004220pdf
1049173,CPD 0004220.pdf,5,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20051250-cpd-0004220pdf
1049174,CPD 0018241.pdf,3,ARREST Report,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20046721-cpd-0018241pdf
1049174,CPD 0018241.pdf,4,ARREST Report,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20046721-cpd-0018241pdf
1049174,CPD 0018241.pdf,5,ARREST Report,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20046721-cpd-0018241pdf
1049181,CPD 0004625.pdf,2,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20052018-cpd-0004625pdf
1049181,CPD 0004625.pdf,3,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20052018-cpd-0004625pdf
1049181,CPD 0004625.pdf,4,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20052018-cpd-0004625pdf
1049181,CPD 0004625.pdf,5,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20052018-cpd-0004625pdf
1049182,CPD 0004634.pdf,2,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20041027-cpd-0004634pdf
1049182,CPD 0004634.pdf,3,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20041027-cpd-0004634pdf
1049182,CPD 0004634.pdf,4,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20041027-cpd-0004634pdf
1049182,CPD 0004634.pdf,5,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20041027-cpd-0004634pdf
1049187,CPD 0004664.pdf,3,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20038116-cpd-0004664pdf
1049187,CPD 0004664.pdf,4,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20038116-cpd-0004664pdf
1049187,CPD 0004664.pdf,5,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20038116-cpd-0004664pdf
1049187,CPD 0004669.pdf,3,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20054978-cpd-0004669pdf
1049187,CPD 0004669.pdf,4,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20054978-cpd-0004669pdf
1049187,CPD 0004669.pdf,5,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20054978-cpd-0004669pdf
1049190,CPD 0018263.pdf,2,ARREST Report,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20048666-cpd-0018263pdf
1049190,CPD 0018263.pdf,3,ARREST Report,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20048666-cpd-0018263pdf
1049190,CPD 0018263.pdf,4,ARREST Report,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20048666-cpd-0018263pdf
1049190,CPD 0018263.pdf,5,ARREST Report,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20048666-cpd-0018263pdf
1049192,CPD 0004695.pdf,3,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20053818-cpd-0004695pdf
1049192,CPD 0004695.pdf,4,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20053818-cpd-0004695pdf
1049192,CPD 0004695.pdf,5,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20053818-cpd-0004695pdf
1049194,CPD 0004707.pdf,3,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20039468-cpd-0004707pdf
1049194,CPD 0004707.pdf,4,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20039468-cpd-0004707pdf
1049194,CPD 0004707.pdf,5,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20039468-cpd-0004707pdf
1049195,CPD 0004716.pdf,2,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20052814-cpd-0004716pdf
1049195,CPD 0004716.pdf,3,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20052814-cpd-0004716pdf
1049195,CPD 0004716.pdf,4,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20052814-cpd-0004716pdf
1049195,CPD 0004716.pdf,5,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20052814-cpd-0004716pdf
1049196,CPD 0004725.pdf,2,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20037435-cpd-0004725pdf
1049196,CPD 0004725.pdf,4,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20037435-cpd-0004725pdf
1049196,CPD 0004725.pdf,5,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20037435-cpd-0004725pdf
1049197,CPD 0004734.pdf,2,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20051628-cpd-0004734pdf
1049197,CPD 0004734.pdf,3,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20051628-cpd-0004734pdf
1049197,CPD 0004734.pdf,4,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20051628-cpd-0004734pdf
1049197,CPD 0004734.pdf,5,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20051628-cpd-0004734pdf
1049200,CPD 0004771.pdf,2,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20052560-cpd-0004771pdf
1049200,CPD 0004771.pdf,3,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20052560-cpd-0004771pdf
1049200,CPD 0004771.pdf,4,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20052560-cpd-0004771pdf
1049200,CPD 0004771.pdf,5,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20052560-cpd-0004771pdf
1049200,CPD 0004853.pdf,2,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20053244-cpd-0004853pdf
1049200,CPD 0004853.pdf,5,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20053244-cpd-0004853pdf
1049202,CPD 0004935.pdf,3,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20051791-cpd-0004935pdf
1049202,CPD 0004935.pdf,4,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20051791-cpd-0004935pdf
1049202,CPD 0004935.pdf,5,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20051791-cpd-0004935pdf
1049205,CPD 0018298.pdf,3,ARREST Report,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20031577-cpd-0018298pdf
1049205,CPD 0018298.pdf,4,ARREST Report,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20031577-cpd-0018298pdf
1049205,CPD 0018298.pdf,5,ARREST Report,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20031577-cpd-0018298pdf
1049215,CPD 0004972.pdf,2,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20051520-cpd-0004972pdf
1049215,CPD 0004972.pdf,3,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20051520-cpd-0004972pdf
1049215,CPD 0004972.pdf,4,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20051520-cpd-0004972pdf
1049216,CPD 0005132.pdf,2,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20051915-cpd-0005132pdf
1049216,CPD 0005132.pdf,3,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20051915-cpd-0005132pdf
1049216,CPD 0005132.pdf,4,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20051915-cpd-0005132pdf
1049216,CPD 0005132.pdf,5,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20051915-cpd-0005132pdf
1049217,CPD 0005142.pdf,3,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20052725-cpd-0005142pdf
1049217,CPD 0005142.pdf,4,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20052725-cpd-0005142pdf
1049217,CPD 0005142.pdf,5,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20052725-cpd-0005142pdf
1049226,CPD 0005221.pdf,3,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20052101-cpd-0005221pdf
1049226,CPD 0005221.pdf,4,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20052101-cpd-0005221pdf
1049226,CPD 0005221.pdf,5,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20052101-cpd-0005221pdf
1049229,CPD 0005256.pdf,2,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20053323-cpd-0005256pdf
1049229,CPD 0005256.pdf,3,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20053323-cpd-0005256pdf
1049229,CPD 0005256.pdf,5,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20053323-cpd-0005256pdf
1049235,CPD 0005427.pdf,3,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20054831-cpd-0005427pdf
1049235,CPD 0005427.pdf,4,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20054831-cpd-0005427pdf
1049235,CPD 0005427.pdf,5,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20054831-cpd-0005427pdf
1049236,CPD 0005469.pdf,2,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20050836-cpd-0005469pdf
1049236,CPD 0005469.pdf,3,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20050836-cpd-0005469pdf
1049236,CPD 0005469.pdf,4,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20050836-cpd-0005469pdf
1049236,CPD 0005469.pdf,5,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20050836-cpd-0005469pdf
1049236,CPD 0005469.pdf,6,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20050836-cpd-0005469pdf
1049236,CPD 0005469.pdf,7,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20050836-cpd-0005469pdf
1049240,CPD 0005548.pdf,2,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20052884-cpd-0005548pdf
1049240,CPD 0005548.pdf,3,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20052884-cpd-0005548pdf
1049240,CPD 0005548.pdf,4,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20052884-cpd-0005548pdf
1049240,CPD 0005548.pdf,5,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20052884-cpd-0005548pdf
1049241,CPD 0005633.pdf,2,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20036021-cpd-0005633pdf
1049241,CPD 0005633.pdf,4,ARREST Report,"/Green v. CPD FOIA Files/Green, C. 2019.09.03 Production",https://beta.documentcloud.org/documents/20036021-cpd-0005633pdf
